en,cn,audio_url,meta,id
The countries agreed to engage in peaceful negotiations.,各国同意进行和平谈判。,,,1ba7f0a4-c9f0-4f39-b198-ca0cd1a7efb8
The mountain looks beautiful at a distance.,那座山在远处看起来很美丽。,,,e0a639b6-3756-4d72-8e13-75ca8f19201d
Keep at a distance from the wild animals for safety.,为了安全，与野生动物保持距离。,,,eb3b70ed-63c2-4dcb-ab99-94ac724d3cd6
She used traveller's cheques to pay for her hotel in Europe.,她用旅行支票支付了在欧洲的酒店费用。,,,ccb6d5d4-225a-47d0-bdbc-c00bcf9c6af5
Traveller's cheques are safer than carrying large amounts of cash.,旅行支票比携带大量现金更安全。,,,9b8a5f9d-fdeb-4429-aef6-2bc2c0970ddb
He decided to stay on at the company for another year.,他决定在公司再待一年。,,,fc2d3ab0-0af9-4950-aaaa-ff67590271c0
The light stayed on all night by mistake.,灯误开了一整夜。,,,d961ffad-0c84-4c2a-b768-a8ec52d5b06c
Can you tidy up your room before guests arrive?,你能在客人到来前整理好你的房间吗？,,,1080404f-334c-4fde-bf8b-7f13f236822e
She tidied up the kitchen after cooking dinner.,她做完晚餐后整理了厨房。,,,d08b26eb-ae4b-45d9-86b8-ce6ea3d6df6e
He had a dispute with his neighbor over the property line.,他与邻居就财产界线发生了争执。,,,1edfe133-807f-426e-b1b0-17707e056a46
The union is in dispute with management about wages.,工会与管理层就工资问题发生争执。,,,69a93e0c-530e-47db-ae93-75c924a3827b
Please arrange the files in sequence by date.,请按日期顺序排列文件。,,,89f8e43f-e25e-4509-856f-25f0bdf72726
The numbers should be listed in sequence from 1 to 10.,数字应按从1到10的顺序列出。,,,d6372fc1-4f15-4049-be63-5d19146f8f55
We need to cooperate with our partners in launching the new product.,我们需要与合作伙伴合作推出新产品。,,,5508be83-7fdf-4edd-9f7b-1f68f0d2fd02
The two companies cooperated in developing the software.,两家公司合作开发了这款软件。,,,8064e6af-a5f3-4329-853f-c9683a5507d7
The spy entered the country under the disguise of a tourist.,间谍以游客的伪装进入该国。,,,fe7e3173-4655-4032-9e98-973894fe5a68
He criticized the policy under the disguise of offering advice.,他以提供建议为名批评了这项政策。,,,ff3a5fc6-08f2-482b-a850-de3d0e2b5b50
We went to the airport to send off our friend who was moving abroad.,我们去机场送别移居国外的朋友。,,,1c654f61-ee13-4d60-862f-a1b75dc75120
The team sent off their coach with a farewell party.,团队用告别派对送别了他们的教练。,,,5ed2bbb1-c7ef-435e-9bad-58b70f448724
Can you give me a hand with moving this furniture?,你能帮我搬一下这件家具吗？,,,6235a9e0-eb4f-4c0c-9372-fe0f986f103e
She always gives a hand to her neighbors in need.,她总是帮助有需要的邻居。,,,9721e624-3c65-41db-af87-8018239b213c
Good interpersonal skills are essential for a team leader.,良好的人际交往能力对团队领导至关重要。,,,c5cdd7e5-1b1d-4751-bab5-c90a8e691506
She improved her interpersonal skills through communication workshops.,她通过沟通研讨会提高了人际交往能力。,,,6aa8f3d9-e819-48f6-9d56-59bc3939557a
The new clinic provides easier access to medical services for rural residents.,新诊所为农村居民提供了更容易的医疗服务。,,,62718255-6a84-4eb9-b418-e37d3537ab4d
Telemedicine offers easier access to medical services from home.,远程医疗提供了在家更容易获得医疗服务的方式。,,,427e278d-6ba6-4d26-9bfc-b43732f9f092
"To save money, he denied himself the luxury of eating out.",为了省钱，他克制了自己外出就餐的奢侈。,,,3e023ce5-1be1-49de-a54a-f87d42305533
She denied herself sweets to maintain a healthy diet.,她为了保持健康饮食放弃了甜食。,,,e6803525-edf4-46df-99ba-28071cc612a7
It's important to keep a record of all business transactions.,记录所有商业交易很重要。,,,c3fa6819-5dc9-43a5-8c57-dbf89f2e95b6
She keeps a record of her daily expenses in a notebook.,她在笔记本上记录每日开支。,,,a38c5e33-af54-4b34-a70d-4ab01b6d0bf9
I need a couple of minutes to finish this task.,我需要几分钟来完成这个任务。,,,0ea5350e-0877-4dbb-aa02-064dce0b64a7
She bought a couple of apples at the market.,她在市场买了几个苹果。,,,39674914-06f0-4bdc-90bc-4de017434d9d
The manager called a meeting to discuss the project deadline.,经理召集会议讨论项目截止日期。,,,8233a40b-ace6-4103-b5a9-fc100fa39d7b
We need to call a meeting to address the budget issues.,我们需要召集会议解决预算问题。,,,1e35796e-2061-4101-9d7d-9227d38b6dc6
"I was tempted to buy the expensive dress, but I resisted.",我很想买那件昂贵的裙子，但我忍住了。,,,0e816cfe-25d9-4cb9-b437-ede9a0443acb
He is tempted to skip work and go to the beach.,他很想翘班去海滩。,,,8e1f0040-0cbc-4bcb-aace-49ef95cea82f
Many customers are dissatisfied with the slow service at the restaurant.,许多顾客对餐厅的缓慢服务不满意。,,,f8d0889e-8351-494a-9a23-fc3111705f5c
He was dissatisfied with his performance in the exam and decided to study harder.,他对自己的考试成绩不满意，决定更加努力学习。,,,f335e751-eb7b-4b39-b4af-cbab3fa292e9
She takes care of her elderly parents every day.,她每天照顾年迈的父母。,,,9d30350a-a648-4be6-b17a-62ccea8b2a55
I'll take care of the paperwork while you handle the meeting.,你处理会议时，我会处理文书工作。,,,d4768882-7a0d-4ddc-90cb-93a7b4a36ee2
"After he helped me fix my car, I felt I was in his debt.",他帮我修车后，我觉得欠他一个人情。,,,1685301f-f96e-4c68-a33b-20e162824923
She is in her friend's debt for the loan during hard times.,她因困难时期的朋友贷款而欠债。,,,9dffec6f-773e-4c4f-9670-795c19172705
"After working with him for years, I have his number and know when he's bluffing.",与他共事多年后，我了解他的底细，知道他在虚张声势。,,,b3d0b14d-275e-40f6-bd44-e22e3c60e77a
The detective had the suspect's number and quickly solved the case.,侦探了解嫌疑人的底细，迅速破案。,,,fa5b3e8e-ddcf-4c1b-8238-a39b46a7ea26
"At the start of the movie, the main character is introduced.",电影开始时，主角被介绍出场。,,,414648ff-5425-4800-9390-827bb42a9f62
We met at the start of the conference and became friends.,我们在会议开始时相遇并成为朋友。,,,bbf2d1c5-e81b-45cc-892d-89c6c43e149d
Plants need sunlight during daylight hours to grow properly.,植物在白天需要阳光才能正常生长。,,,a9fbbdc0-5457-4ec8-8425-67d52e50b0ed
We prefer to travel during daylight hours for safety reasons.,出于安全考虑，我们更喜欢在白天旅行。,,,77f56789-c6a8-4827-a617-d4efb312c949
The hurricane wiped out entire villages along the coast.,飓风彻底摧毁了沿海的整个村庄。,,,0d384544-29d2-4567-8776-6eedaa1d3ee5
The disease wiped out a large portion of the population.,这种疾病消灭了大部分人口。,,,c0015c4f-bc7f-4c96-923f-e2d8c30e8d92
My grandmother has a green thumb; her garden is always full of flowers.,我祖母有园艺技能；她的花园总是开满鲜花。,,,dc095c49-ff8d-4e68-8c35-db67c2e37a98
"With his green thumb, he can grow vegetables even in poor soil.",凭借他的园艺技能，他即使在贫瘠的土壤中也能种出蔬菜。,,,d1ab5f43-1187-4a36-ba06-58c513c0246b
The loud noise scared off the birds from the tree.,巨大的噪音吓跑了树上的鸟。,,,11b7c74b-a9db-4e24-bfe0-043bcc8182c8
High prices might scare off potential buyers.,高价格可能会吓跑潜在买家。,,,0dda907f-40d2-44e4-aca6-e68911e42f03
I hope you won't take my criticism amiss; I only meant to help.,我希望你不会误解我的批评；我只是想帮忙。,,,2a34b92f-3f3d-44f5-b0ba-e7ff641f8802
She took his joke amiss and didn't speak to him for days.,她误解了他的玩笑，好几天没和他说话。,,,ec121259-ff1e-4cc4-8f34-1aef52442188
I came across an old photo album while cleaning the attic.,我在清理阁楼时偶然发现了一本旧相册。,,,357a5b67-f2a6-4e25-9148-e337df835266
She came across a rare book in the library.,她在图书馆偶然发现了一本稀有书籍。,,,0d1882ac-dae8-4d4b-b1c8-6f7400dcef83
Students practice pronunciation in the language lab every week.,学生每周在语言实验室练习发音。,,,64d47d68-10b5-44bc-84ae-16c181ed3d18
The university upgraded its language lab with new computers and software.,大学用新电脑和软件升级了语言实验室。,,,5cdd698c-d7af-4e3d-a9e4-481b16b6a370
"When the argument started, he made himself scarce to avoid trouble.",争论开始时，他悄悄离开以避免麻烦。,,,1c6bf4a1-d160-48cd-a65b-13f2d28a9f3f
She made herself scarce during the boring meeting.,在无聊的会议期间，她悄悄离开了。,,,883d8bc6-58e2-4f85-a67c-f58c9ab6f79d
I need some advice on how to improve my resume.,我需要一些关于如何改进简历的建议。,,,e85ac5e3-f694-46c0-a2bb-16ee946c0676
She gave me excellent advice on investing in stocks.,她给了我关于投资股票的绝佳建议。,,,2e5835a5-73a7-4e83-b5aa-933bed452dff
I bumped into an old friend at the supermarket yesterday.,我昨天在超市偶然遇见了一位老朋友。,,,ea59371d-fcb8-4979-be36-02e4e83a69ed
We bumped into each other at the conference and had a nice chat.,我们在会议上偶然相遇，愉快地聊了聊。,,,35344547-9b07-42e4-bc5e-b1306e9e4d89
He got the old heave-ho from his job after missing too many deadlines.,他因错过太多截止日期而被解雇。,,,d3514cc9-facc-48d5-b28b-433744b94c48
The noisy partygoers got the old heave-ho from the hotel manager.,吵闹的派对参与者被酒店经理赶了出去。,,,70b8d902-1631-4add-b510-1355d2d233a1
The comedian's jokes had them rolling in the aisles all night.,喜剧演员的笑话让观众整晚捧腹大笑。,,,2142d042-21c2-4ae3-a68c-ca243551cf9a
His funny story had everyone rolling in the aisles at the party.,他有趣的故事让派对上的每个人都捧腹大笑。,,,00a73f8e-3356-4455-974a-f2813a37b08b
She is both intelligent and hardworking.,她既聪明又勤奋。,,,08ffcb8f-4d94-47db-b042-6ec6be96516d
The movie was both entertaining and thought-provoking.,这部电影既娱乐又发人深省。,,,fe479dac-f23f-4031-9b23-725014e291cf
Please pay attention to the safety instructions before starting the machine.,启动机器前，请注意安全说明。,,,53b0f09b-fb0e-43d1-8014-1fcba6a56b36
Teachers should pay attention to each student's individual needs.,老师应关注每个学生的个体需求。,,,0554c01c-eafe-46f7-ab50-bffc4fb7e2bd
She made no bones about her dislike for the new policy.,她直言不讳地表达了对新政策的不满。,,,b3d2722c-d5e9-4708-b40b-0bcf56aee076
He made no bones about wanting a promotion as soon as possible.,他毫不掩饰地想尽快获得晋升。,,,ddbde55a-a851-491d-a541-c9866c9ef83a
He is very fussy about his food.,他对食物非常挑剔。,,,e7854dec-895d-45a2-a3f7-eb32bb92d687
She is fussy about the cleanliness of her house.,她对房子的清洁度很讲究。,,,e21eaf43-839c-40a2-8d2a-b1be56b700dd
Children love blowing soap bubbles.,孩子们喜欢吹肥皂泡。,,,03601936-6f2b-496b-b3fa-6c4a01db41b8
The soap bubble popped when it touched the ground.,肥皂泡碰到地面就破了。,,,d8a40f5e-ddb3-4091-bc3a-baa3b8956508
She was buzzing about the office all morning.,她整个上午都在办公室里四处奔走。,,,703997b6-26b5-4e1d-b83b-b54fd43b2468
The workers buzzed about to finish the project on time.,工人们忙碌着按时完成项目。,,,2cce9ba4-8f73-4cc8-89a2-8d9211f88b11
I wouldn't trade my family for the world.,我无论如何都不会用我的家庭做交易。,,,11428978-7268-48c1-821e-aaa4d52b61c1
She wouldn't reveal the secret for the world.,她绝对不会泄露这个秘密。,,,67425a65-4fc3-4553-93eb-1311472ee551
The country is experiencing a severe economic recession.,该国正在经历严重的经济衰退。,,,6f57a4db-2a82-4a89-a8f9-457f8cef25f8
Many businesses closed during the economic recession.,许多企业在经济衰退期间倒闭了。,,,07ddd84c-32e1-4ad1-ae16-cb6598d4f26a
The guide led on the tourists through the forest.,导游带领游客穿过森林。,,,1bb99d73-0b5c-4f25-84f8-80cf0965b7bb
He led on the team to victory.,他带领团队走向胜利。,,,51065302-a912-42f0-acb0-456cc3514337
We faced obstacles at every turn.,我们处处都遇到障碍。,,,acd4accf-9e6b-4d63-ab99-2ad031b33f4d
He was criticized at every turn for his decisions.,他的决定每次都受到批评。,,,4d2c505c-13f6-4571-a418-d9acbbe31e1f
Regular exercise can boost our health significantly.,定期锻炼可以显著促进我们的健康。,,,e9af6fe5-eb83-4fd7-bb81-624aa094f5e2
Eating fruits and vegetables helps boost our health.,吃水果和蔬菜有助于促进我们的健康。,,,5a503e60-65cb-4570-86d5-eb29a611335e
The program matches interests of students with suitable courses.,这个项目将学生的兴趣与合适的课程匹配。,,,5206639a-86ba-40e8-86cd-f1f697ae1a63
We try to match interests in our dating service.,在我们的约会服务中，我们尝试匹配兴趣。,,,260c3b22-ebfe-451d-b594-b03f145b187e
The company aims to foster innovation among its employees.,该公司旨在培养员工的创新精神。,,,cef880c1-29c3-4649-a70d-a79e857898d8
Schools should foster innovation in students.,学校应该培养学生的创新精神。,,,e195447e-ddd2-45fa-ab75-743597c8845c
He grabbed at the rope to save himself.,他试图抓住绳子以自救。,,,cb396283-1aeb-4860-9423-435a64206678
The child grabbed at the toy on the shelf.,孩子试图抓住架子上的玩具。,,,7fd96037-d5c3-43bf-97e6-16c90e8b5164
The medication has some side effects like dizziness.,这种药物有一些副作用，比如头晕。,,,e35b4acf-4e44-4e53-89e7-f03e71f9bbbc
He experienced side effects after the treatment.,他在治疗后出现了副作用。,,,3a0587c3-48fe-4347-be52-c5f1b804ed5e
Government intervention is necessary in times of crisis.,在危机时期，政府干预是必要的。,,,26887f08-34ea-456b-901c-84273f58d82c
The market was stabilized by government intervention.,市场通过政府干预得以稳定。,,,de278fea-7ac6-44d1-90f3-9d7e086b3521
She is engaged in research at the university.,她在大学从事研究工作。,,,c1d7bce9-316d-42ac-9030-cc9c9797cd8e
They are engaged in a heated discussion.,他们正在进行激烈的讨论。,,,61837954-78d5-4fcb-9b0a-969c6c426f17
He had his dander up when he heard the news.,他听到这个消息时生气了。,,,72ca1228-fa2a-47b9-8ed8-82fa7e625d37
Don't get your dander up over small things.,不要为小事发怒。,,,e73a8c87-0a26-4546-b782-273568b4c6ae
I'll get back to you with the details by tomorrow.,我明天会回复你详细情况。,,,28114b5f-628d-41b6-95b8-cd35f9f07bc1
Can you get back to me after the meeting?,会议结束后你能回复我吗？,,,0a9c32de-7881-4b9d-b928-cec8609df82c
She will attend the conference next week.,她下周将参加会议。,,,d47e5c0f-b7d8-442f-82f0-e576dfaa490c
Many experts attended the conference on climate change.,许多专家参加了气候变化会议。,,,5b6dfdee-4248-4255-bad7-974bcd87563f
The boss gave him the old heave-ho for being late.,老板因为他迟到而解雇了他。,,,c2ef1ced-315f-455d-8f92-719884825fce
She got the old heave-ho from her job yesterday.,她昨天被工作开除了。,,,c95d8dc0-09e4-4176-a69c-6733447927e3
I like to hang out with my friends on weekends.,我喜欢在周末和朋友们一起闲逛。,,,9fcbbcb1-fb6d-4406-b0cd-7740b44d194a
He hangs out with his colleagues after work sometimes.,他有时下班后和同事们一起消磨时间。,,,e91b3db9-6842-4a5a-8586-5150695d5332
Our company is in cooperation with several international partners on this project.,我们公司在这个项目上与几家国际合作伙伴合作。,,,08e6a7ba-6da0-430f-bb54-23b8c38bf76d
The university is in cooperation with local industries to provide internships.,这所大学与当地产业合作提供实习机会。,,,9cdc5569-a58c-40c1-9acd-86eb52f62eb7
"No one was happy with the decision, least of all the employees.",没有人对这个决定感到满意，尤其是员工们。,,,29fe8426-a9a8-4a0e-b742-8e4e898b56e9
"I don't like any of these options, least of all the most expensive one.",我不喜欢这些选项中的任何一个，尤其不喜欢最贵的那个。,,,e8f9df27-7279-4303-9f87-978374284d94
The factory produces goods in quantity to meet demand.,工厂大量生产商品以满足需求。,,,493f6e13-3000-4f8d-822e-84eafd3019ac
We buy supplies in quantity to get a discount.,我们大批购买物资以获得折扣。,,,0033ada1-14c5-4d38-b20a-2a343e4876fe
He is every inch a professional in his field.,他在自己的领域完全是个专业人士。,,,b9231684-3fb3-4674-a769-cfc9037baa1b
The room was decorated every inch with care.,这个房间被彻底精心装饰过。,,,7a5c4d09-dce1-4437-930c-d12f78fd9158
The library has a wide range of reference materials for researchers.,图书馆为研究人员提供了广泛的参考资料。,,,c30e4366-b316-4037-aa03-a78c5b891c7b
Please consult the reference materials before writing your report.,在写报告之前，请查阅参考资料。,,,474796ed-8f10-406c-991b-2dc3a691a4be
It's rude to jump a queue at the supermarket.,在超市插队是很粗鲁的。,,,e15d44d5-4494-4bd7-934d-66be261b1956
"He tried to jump the queue, but the people behind him complained.",他试图插队，但后面的人抱怨了。,,,3ea424f8-c1e7-4538-a8ca-7bafaaf3bab2
People think he has bats in his belfry because of his odd behavior.,人们认为他行为古怪，疯疯癫癫的。,,,e08585b6-3849-4e05-b543-b131af167f94
She must have bats in her belfry to believe such stories.,她一定是疯疯癫癫的才会相信这样的故事。,,,89f1be64-a5da-4a9a-8bcc-8d3a1fffd9d4
The police held back the crowd from entering the building.,警察阻止人群进入大楼。,,,1fc82c36-2ad5-4f22-a63b-5c2fddef2832
She held back her tears during the sad movie.,在看悲伤电影时，她抑制住了眼泪。,,,094e6c35-d920-4c3c-ab4d-049768f6cc74
Let's square up the bill before we leave the restaurant.,我们离开餐厅前把账单结清吧。,,,9601909c-8591-4098-8682-c45bf57f35a9
He squared up his debts with the bank last month.,他上个月与银行结清了债务。,,,8047d5d6-c922-4ca6-9328-bbfaaf7761a5
The new evidence bears directly on the outcome of the trial.,新证据直接关系到审判的结果。,,,65409b18-a9bb-4c20-8ad0-5df565ac67d2
Economic factors bear heavily on consumer spending.,经济因素严重影响消费者支出。,,,13ce6df8-4748-4554-a654-3b06255f0dc9
Can you translate this document into French?,你能把这份文件翻译成法语吗？,,,e945e17b-3485-471c-81e9-d1d59c5096e9
She translates novels from English into Chinese.,她把英文小说翻译成中文。,,,9667bb4f-9b96-42a0-9559-0fbf8197e242
"In healthcare, prevention is more important than the cure to avoid diseases.",在医疗保健中，预防胜于治疗以避免疾病。,,,c4fd9258-18f5-4ad6-87da-3417da5ca2de
"For environmental issues, prevention is more important than the cure to reduce pollution.",对于环境问题，预防胜于治疗以减少污染。,,,8b782b24-986b-4905-876c-c3c5f6ec1e90
Give him a break; he's new to the job.,给他一个机会吧；他对这份工作还不熟悉。,,,f1ba3178-dba6-4fed-a602-4699a23713e0
The teacher gave the student a break and didn't punish him.,老师放过了那个学生，没有惩罚他。,,,6e3bad4f-d284-4da0-9edb-963f57bc750d
The book treats of various philosophical topics in depth.,这本书深入论述了各种哲学主题。,,,7d18a117-4ca9-4d01-a843-e8cff6ad9e0e
His lecture treated of the history of ancient civilizations.,他的讲座讨论了古代文明的历史。,,,eb869add-0202-41ff-b31c-0bef3e4e85ab
"Outside of work, she enjoys hiking and reading.",工作之外，她喜欢徒步和阅读。,,,ed0c2d61-c507-4ebf-aabd-8e7ca5ab0508
We have no plans outside of the scheduled meetings.,除了预定的会议，我们没有其他计划。,,,87659760-2959-4823-9e25-7ce3d28fac2a
"Many consumers buy more than they need during sales, leading to waste.",许多消费者在促销期间购买超过所需，导致浪费。,,,cba02ce1-e1fd-47d8-a6ad-f9b0cccffd2e
"To save money, avoid buying more than they need for daily essentials.",为了省钱，避免购买超过日常必需品所需的数量。,,,123ba181-b88d-4fb7-a85b-66e0bfaceaca
"After the announcement, stock prices went through the roof.",公告发布后，股价急剧上升。,,,0f1d9041-aa35-46a1-a5a2-94e85038a01d
Demand for the new product went through the roof during the holiday season.,假日期间，新产品的需求急剧上升。,,,24b64a41-69ae-4daf-8bbd-245a44be9e79
The kids get ants in their pants before a school trip.,孩子们在学校旅行前坐立不安。,,,aa536197-aac1-49bd-8f2f-a9259a511184
He had ants in his pants waiting for the exam results.,他在等待考试结果时焦躁不安。,,,aca21851-c241-48ad-9080-c3e46fc79f50
All the best in your new job!,祝你在新工作中一切顺利！,,,0e665f52-9efa-40c8-afc8-ec485605ec80
I wish you all the best for your future endeavors.,我祝你未来一切顺利。,,,05354326-473d-4360-920b-e914ba8e37eb
Students are required to attend courses regularly to pass the semester.,学生需要定期参加课程才能通过学期。,,,f3505d35-5391-4b15-8c67-cfee2cd0b69d
She plans to attend courses online to improve her skills.,她计划在线参加课程以提高技能。,,,ac6978f2-b7f3-4d3d-9624-33f0cee8df81
Please shut down the computer before leaving the office.,离开办公室前请关闭电脑。,,,c49eb85f-98ca-4219-b45b-9d71ab712729
The factory had to shut down temporarily for maintenance.,工厂不得不暂时关闭进行维护。,,,38dd0617-1ce1-46dd-93f9-8cdec28404ff
I'm on my way to the airport now.,我现在正在去机场的路上。,,,88ba76d4-7595-4c7d-9f92-448ab769c607
She called to say she's on her way home.,她打电话说她正在回家的路上。,,,d45b4134-4617-457a-a651-f52a7f81e76a
She enrolled in a statistics course to better analyze data for her research.,她报名了统计学课程，以便更好地分析研究数据。,,,708732dd-9d9a-4859-81f3-14e70ec57491
The statistics course covers topics like probability and regression analysis.,统计学课程涵盖概率和回归分析等主题。,,,0b65d16e-f2da-4689-af5b-5b9ddbc15187
He decided to take the bull by the horns and address the issue directly.,他决定勇敢面对，直接解决这个问题。,,,b5b19ae3-66a6-4277-9cd7-f9bb54e5154b
"To succeed, you must take the bull by the horns and overcome obstacles.",要成功，你必须勇敢面对并克服障碍。,,,20080b9c-7781-4fc1-9ec8-cc17e4d4339e
"In future, please submit reports by the deadline.",将来，请按时提交报告。,,,ba83a4b5-6799-4aa0-a592-a1459741fd72
We plan to expand our services in future.,我们计划未来扩展我们的服务。,,,0fc62704-454d-46be-ae96-567a24ed2a5c
Rapid technological change is transforming industries worldwide.,快速的技术变革正在改变全球产业。,,,1683cccc-8bd7-40f2-a3fc-31c155e463ca
Companies must adapt to technological change to stay competitive.,公司必须适应技术变革以保持竞争力。,,,07471910-4118-48a4-baaf-2076002a122d
The project will take two weeks at the most.,这个项目最多需要两周时间。,,,25199d26-da02-44be-9b94-85f0e76cf4f9
We expect at the most ten participants for the workshop.,我们预计最多有十名参与者参加研讨会。,,,846f2ea1-e64a-4175-8df7-a7c0f34c2f35
We need to tie the marketing campaign in to the product launch date.,我们需要将营销活动与产品发布日期联系起来。,,,9d819531-b96b-4aad-8d49-2a63a4cd2cfe
The report ties the findings in to broader industry trends.,报告将发现与更广泛的行业趋势整合起来。,,,9e5d7b73-b4a0-468b-ad46-cd47f481b973
"After getting approval, we can go ahead with the project.",获得批准后，我们可以继续进行这个项目。,,,1c18107a-be27-406d-a776-173766e24400
"Despite the risks, they decided to go ahead with the plan.",尽管有风险，他们决定继续进行这个计划。,,,8ac00159-8856-44df-bce9-59571f0e2575
She is busy with her homework and can't join us tonight.,她忙于做作业，今晚不能加入我们。,,,33fa8deb-1b41-4d04-90c9-e3e5f8efd123
The team is busy with preparations for the upcoming conference.,团队正忙于准备即将到来的会议。,,,76c20e24-d101-449d-a3a0-3b869e9556f9
Feel free to drop by my office if you have any questions.,如果你有任何问题，随时可以顺便来我办公室。,,,da9d399d-0a1e-45b3-a535-86814855f35f
I'll drop by the store on my way home to pick up some groceries.,我回家路上会顺便去商店买些杂货。,,,5c061098-93b6-40cf-a3f9-cb3d119b3283
Strong research skills are essential for writing a credible thesis.,强大的研究技能对于撰写可信的论文至关重要。,,,d8f88f8a-27bc-40ca-af15-f0e083ef1082
The job requires candidates to demonstrate excellent research skills.,这份工作要求候选人展示出色的研究技能。,,,7a9c878e-e2b1-473d-b6d1-3b27749faf54
He supported her all the way through the difficult process.,在整个困难过程中，他一直支持她。,,,341a6d8a-2a42-40de-9b6b-a0bd56fe5291
We drove all the way from New York to California.,我们从纽约一直开车到加利福尼亚。,,,f6a06dfb-ce77-4517-aa29-0dfca44316d6
He studied hard to improve his grade in math.,他努力学习以提高数学成绩。,,,a42dbf3e-f637-4972-9e70-0dfec1de036c
Extra tutoring helped her improve her grade from a B to an A.,额外的辅导帮助她将成绩从B提高到A。,,,d2d0937a-2701-48a8-9159-052486a008d0
The patient managed to sit up in bed after the surgery.,手术后，病人设法在床上坐了起来。,,,ea549d8f-1ea7-4011-b215-35ab131992de
She sat up straight to pay attention during the meeting.,她在会议期间坐直了身子以集中注意力。,,,f10a7e67-4dab-4eb7-b2c7-a246d48195e3
I usually get off work at 6 PM.,我通常下午6点下班。,,,67e7a482-7681-49f9-88b8-f30f1b0e2e39
He got off work early to attend his daughter's recital.,他提前下班去参加女儿的演奏会。,,,6bfcfb99-df61-4f37-b989-d78a9501d2af
She volunteers at the shelter year in and year out.,她年复一年地在收容所做志愿者。,,,f4ed2bc0-c211-45eb-b328-48496f42d1df
The company has been profitable year in and year out for decades.,几十年来，公司年复一年地盈利。,,,c3e4ffa6-13c1-4109-b0ef-df1b16b54ac0
The law prohibits minors from purchasing alcohol.,法律禁止未成年人购买酒精饮料。,,,5812fc5c-d3a3-47c7-b32b-5f6089e7e3c2
The company prohibits employees from using personal devices at work.,公司禁止员工在工作时使用个人设备。,,,d4b4cc07-4893-4623-a4cc-d75254873158
You need to open a bank account to receive your salary.,你需要开设一个银行账户来接收工资。,,,4a63d87d-8c2e-43bb-bd9a-1f296093314e
She opened a bank account with a local branch yesterday.,她昨天在当地分行开了一个银行账户。,,,0cca9e49-1250-4298-9abc-c2082b8408f4
He was ignorant of the new regulations and got fined.,他对新规定一无所知，结果被罚款了。,,,e061e9b4-3894-4c4f-824f-ffae8dc3aa5e
She is ignorant of the cultural differences in that country.,她对那个国家的文化差异一无所知。,,,0d14ae7a-c426-41e0-8d97-2be1820ebff7
"After the fall, his shoulder was out of joint and required medical attention.",摔倒后，他的肩膀脱臼了，需要医疗护理。,,,c8c2bd62-8697-44aa-aad7-4477735accf9
The doctor said the bone is out of joint and needs to be reset.,医生说骨头脱臼了，需要复位。,,,3d2b0550-0ae5-4782-be0c-0cf7874afbb0
Taking the train is your best bet to avoid traffic.,乘坐火车是避免交通拥堵的最佳选择。,,,048e301f-e75d-4683-930a-f5803f6e2459
Her best bet for a job is to apply to local companies.,她找工作的最佳选择是申请本地公司。,,,4306f8fe-0701-4a46-9b92-c8dc0cee9493
I am only too happy to help you with your project.,我非常乐意帮助你完成项目。,,,a04e9173-2039-4d58-8602-7cb5239113fa
She was only too aware of the risks involved.,她极其清楚所涉及的风险。,,,613cff41-6d20-40a2-a687-3d288a33a23a
The government plans to enact laws to protect the environment.,政府计划颁布法律来保护环境。,,,df1d1e5f-12e7-4469-b030-b7c884cea4d1
Parliament enacted new laws to regulate online commerce.,议会颁布了新法律来规范在线商务。,,,5c8c8e17-f007-49a0-b876-a2c4d01ae015
Many people fall prey to online scams every year.,每年都有很多人成为网络诈骗的牺牲品。,,,9b1efd5b-63f7-4c77-8722-f08c21a78571
The company fell prey to aggressive competition and went bankrupt.,这家公司成为激烈竞争的牺牲品，最终破产了。,,,fb5bdebd-688d-41e5-b381-f7d6c7577214
The government is trying to root out corruption in the system.,政府正试图根除系统中的腐败。,,,574f5e49-081b-48ea-908c-7448580bd630
We need to root out the source of the problem to fix it permanently.,我们需要根除问题的根源以永久解决它。,,,5107fbbb-c551-4a4a-b3f2-dc19d0593d1f
The project cost no less than $1 million.,这个项目的成本不少于100万美元。,,,0382f212-62e5-4844-aa4b-b029f58fb611
She received no less than three job offers in one week.,她一周内收到了多达三个工作邀请。,,,9797498d-3bcc-44b0-a8b0-5cd3e78ee429
I can't get that song out of my mind.,我无法把那首歌从脑海中赶走。,,,a327c4cc-b642-4bb2-b771-ccb9b3443705
He needs to get the failure out of his mind and move on.,他需要忘记失败，继续前进。,,,ea100fc6-108f-47a2-91a6-adb16804e9c7
It's important to connect with your audience during a presentation.,在演讲中与观众建立联系很重要。,,,d3b05780-f2ad-498f-b42b-2bdf9a56e103
He connected with old friends through social media.,他通过社交媒体与老朋友取得了联系。,,,b66c490e-9dc4-49d8-8e85-8598472a19f3
The hotel room has a beautiful sea view.,酒店房间有美丽的海景。,,,c89cfd88-1a13-4c6f-84bf-98ed943adbb6
They bought a house with a sea view for their retirement.,他们为退休买了一栋有海景的房子。,,,4aa56c70-8f80-41bf-9404-02338e2024d9
You shouldn't trifle with her feelings; she's very sensitive.,你不应该玩弄她的感情；她非常敏感。,,,ed18f125-626e-49e8-a689-9f54b6fe97d0
